Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,avg_mpg,weight_est,vehicle_age,power_to_weight,hp_per_cylinder,displacement_est
Cadillac,CTS Coupe,2014,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,41495,22.950000000000003,4644.0,12,0.06847545219638243,53.0,2400.0
Cadillac,CTS Coupe,2014,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,43795,22.950000000000003,4644.0,12,0.06847545219638243,53.0,2400.0
Cadillac,CTS-V Coupe,2013,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,14,1624,63215,16.75,6000.0,13,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V Coupe,2014,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,14,1624,63600,16.75,6000.0,12,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V Coupe,2015,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,14,1624,69900,16.75,6000.0,11,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V Wagon,2012,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,19,14,1624,63215,16.75,6000.0,14,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V Wagon,2013,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,19,14,1624,63215,16.75,6000.0,13,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V Wagon,2014,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,19,14,1624,63600,16.75,6000.0,12,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V,2014,premium unleaded (required),556.0,8.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,19,14,1624,63600,16.75,6000.0,12,0.09266666666666666,69.5,3200.0
Cadillac,CTS-V,2016,premium unleaded (required),640.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,21,14,1624,83995,17.85,6000.0,10,0.10666666666666667,80.0,3200.0
Cadillac,CTS-V,2017,premium unleaded (required),640.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,21,14,1624,85995,17.85,6000.0,9,0.10666666666666667,80.0,3200.0
Cadillac,CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,27,18,1624,39015,22.950000000000003,4260.0,14,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,44190,22.4,4644.0,14,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,40915,22.4,4260.0,14,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,44050,22.4,4260.0,14,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,51650,22.4,4644.0,14,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,27,18,1624,42150,22.950000000000003,4260.0,14,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,49750,22.4,4644.0,14,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,46090,22.4,4644.0,14,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,44190,22.4,4644.0,13,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,42150,22.4,4260.0,13,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,41105,22.4,4260.0,13,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,49750,22.4,4644.0,13,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,46090,22.4,4644.0,13,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,39205,22.4,4260.0,13,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,51650,22.4,4644.0,13,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,44050,22.4,4260.0,13,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,49795,22.4,4644.0,12,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2014,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,44095,22.4,4260.0,12,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2014,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,42195,22.4,4260.0,12,0.06338028169014084,45.0,2400.0
Cadillac,CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,46095,22.4,4644.0,12,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,44195,22.4,4644.0,12,0.06847545219638243,53.0,2400.0
Cadillac,CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,51695,22.4,4644.0,12,0.06847545219638243,53.0,2400.0
Cadillac,CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,Sedan,26,18,1624,54970,22.4,4668.0,11,0.06876606683804627,53.5,2400.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,51270,25.5,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,53270,23.950000000000003,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,62070,23.950000000000003,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,Sedan,26,18,1624,63770,22.4,4668.0,11,0.06876606683804627,53.5,2400.0
Cadillac,CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Luxury,High-Performance",Large,Sedan,29,18,1624,61770,24.05,4668.0,11,0.06876606683804627,53.5,2400.0
Cadillac,CTS,2015,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,69340,20.400000000000002,5460.0,11,0.07692307692307693,70.0,2400.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,47345,23.950000000000003,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,Sedan,26,18,1624,59370,22.4,4668.0,11,0.06876606683804627,53.5,2400.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,45345,25.5,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,55670,25.5,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,57670,23.950000000000003,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,60070,25.5,3876.0,11,0.07017543859649122,68.0,1600.0
Cadillac,CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Luxury,High-Performance",Large,Sedan,29,18,1624,52970,24.05,4668.0,11,0.06876606683804627,53.5,2400.0
Cadillac,CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Luxury,High-Performance",Large,Sedan,29,18,1624,57370,24.05,4668.0,11,0.06876606683804627,53.5,2400.0
Cadillac,CTS,2015,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,59340,20.400000000000002,5460.0,11,0.07692307692307693,70.0,2400.0
Cadillac,CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,30,20,1624,58285,25.5,4780.0,10,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,45560,26.5,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,60685,26.5,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,59955,20.400000000000002,5460.0,10,0.07692307692307693,70.0,2400.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,51285,26.5,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,69955,20.400000000000002,5460.0,10,0.07692307692307693,70.0,2400.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,53285,25.400000000000002,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,60285,23.950000000000003,4780.0,10,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,30,20,1624,53285,25.5,4780.0,10,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,30,20,1624,62685,25.5,4780.0,10,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,58285,25.400000000000002,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,64685,23.950000000000003,4780.0,10,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,62685,25.400000000000002,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,56285,26.5,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,55285,23.950000000000003,4780.0,10,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,47560,25.400000000000002,3844.0,10,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,19,1624,61195,23.400000000000002,4780.0,9,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,22,1624,51695,26.4,3844.0,9,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2017,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,70795,20.400000000000002,5460.0,9,0.07692307692307693,70.0,2400.0
Cadillac,CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,47995,25.400000000000002,3844.0,9,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,19,1624,55695,23.400000000000002,4780.0,9,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,30,20,1624,59195,25.5,4780.0,9,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,30,20,1624,53695,25.5,4780.0,9,0.0700836820083682,55.833333333333336,2400.0
Cadillac,CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,53695,25.400000000000002,3844.0,9,0.06971904266389178,67.0,1600.0
Cadillac,CTS,2017,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,60695,20.400000000000002,5460.0,9,0.07692307692307693,70.0,2400.0
Cadillac,CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,22,1624,45995,26.4,3844.0,9,0.06971904266389178,67.0,1600.0
Nissan,Cube,2012,regular unleaded,122.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,25,2009,14980,27.75,2676.0,14,0.045590433482810166,30.5,1600.0
Nissan,Cube,2012,regular unleaded,122.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,27,2009,18680,29.200000000000003,2676.0,14,0.045590433482810166,30.5,1600.0
Nissan,Cube,2012,regular unleaded,122.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,25,2009,16580,27.75,2676.0,14,0.045590433482810166,30.5,1600.0
Nissan,Cube,2012,regular unleaded,122.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,27,2009,17580,29.200000000000003,2676.0,14,0.045590433482810166,30.5,1600.0
Nissan,Cube,2013,regular unleaded,122.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,25,2009,16760,27.75,2676.0,13,0.045590433482810166,30.5,1600.0
Nissan,Cube,2013,regular unleaded,122.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,27,2009,18860,29.200000000000003,2676.0,13,0.045590433482810166,30.5,1600.0
Nissan,Cube,2013,regular unleaded,122.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,27,2009,17760,29.200000000000003,2676.0,13,0.045590433482810166,30.5,1600.0
Nissan,Cube,2014,regular unleaded,122.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,27,2009,19000,29.200000000000003,2676.0,12,0.045590433482810166,30.5,1600.0
Nissan,Cube,2014,regular unleaded,122.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,30,25,2009,16900,27.75,2676.0,12,0.045590433482810166,30.5,1600.0
Nissan,Cube,2014,regular unleaded,122.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,31,27,2009,17900,29.200000000000003,2676.0,12,0.045590433482810166,30.5,1600.0
Oldsmobile,Custom Cruiser,1990,regular unleaded,140.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,22,15,26,2000,18.85,3620.0,36,0.03867403314917127,17.5,3200.0
Oldsmobile,Custom Cruiser,1991,regular unleaded,170.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,23,15,26,2000,19.4,3860.0,35,0.04404145077720207,21.25,3200.0
Oldsmobile,Custom Cruiser,1992,regular unleaded,170.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Wagon,23,15,26,2000,19.4,3860.0,34,0.04404145077720207,21.25,3200.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,19,26,2000,25.05,2580.0,36,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,28,20,26,2000,24.400000000000002,2980.0,36,0.053691275167785234,40.0,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,180.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,29,19,26,2000,24.5,3140.0,36,0.05732484076433121,45.0,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,19,26,2000,25.05,2580.0,36,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,180.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,29,19,26,2000,24.5,3140.0,36,0.05732484076433121,45.0,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,28,20,26,2000,24.400000000000002,2980.0,36,0.053691275167785234,40.0,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,19,26,2000,25.05,2580.0,36,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1990,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,19,26,2000,25.05,2580.0,36,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,31,19,26,2000,25.6,2580.0,35,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,31,19,26,2000,25.6,2580.0,35,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,30,21,26,2000,25.950000000000003,2980.0,35,0.053691275167785234,40.0,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,2.0,,Compact,Coupe,30,21,26,2000,25.950000000000003,2980.0,35,0.053691275167785234,40.0,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,31,19,26,2000,25.6,2580.0,35,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,180.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,30,21,26,2000,25.950000000000003,3140.0,35,0.05732484076433121,45.0,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,180.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,21,26,2000,25.950000000000003,3140.0,35,0.05732484076433121,45.0,1600.0
Oldsmobile,Cutlass Calais,1991,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,31,19,26,2000,25.6,2580.0,35,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Ciera,1992,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,24,17,26,2000,20.85,3380.0,34,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Ciera,1992,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,27,17,26,2000,22.5,3380.0,34,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Ciera,1992,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,28,19,26,2000,23.950000000000003,2580.0,34,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Ciera,1992,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,19,26,2000,23.950000000000003,2580.0,34,0.04263565891472868,27.5,1600.0
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,21,26,2000,24.85,2980.0,33,0.053691275167785234,40.0,1600.0
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,26,18,26,2000,22.4,3380.0,33,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,26,18,26,2000,22.4,2980.0,33,0.053691275167785234,40.0,1600.0
Oldsmobile,Cutlass Ciera,1993,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,24,17,26,2000,20.85,3380.0,33,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Ciera,1994,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,22,26,2000,25.300000000000004,2660.0,32,0.045112781954887216,30.0,1600.0
Oldsmobile,Cutlass Ciera,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,17,26,2000,21.950000000000003,3060.0,32,0.0392156862745098,20.0,2400.0
Oldsmobile,Cutlass Ciera,1994,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,26,17,26,2000,21.950000000000003,3380.0,32,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Ciera,1994,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Wagon,26,17,26,2000,21.950000000000003,3380.0,32,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1995,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,26,17,26,2000,21.950000000000003,3380.0,31,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1995,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Convertible,26,17,26,2000,21.950000000000003,3380.0,31,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1995,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,17,26,2000,21.950000000000003,3380.0,31,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1996,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,18,26,2000,22.4,3380.0,30,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1996,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,26,18,26,2000,22.4,3380.0,30,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1997,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,18,26,2000,22.4,3380.0,29,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass Supreme,1997,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,26,18,26,2000,22.4,3380.0,29,0.047337278106508875,26.666666666666668,2400.0
Oldsmobile,Cutlass,1997,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,18,26,2000,22.4,3340.0,29,0.04640718562874251,25.833333333333332,2400.0
Oldsmobile,Cutlass,1997,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,18,26,2000,22.4,3340.0,29,0.04640718562874251,25.833333333333332,2400.0
